RecipeName,Diet,TotalTimeInMins,Cuisine,Ingredients,energy_kcal_x,carb_g_x,protein_g_x,fat_g_x,fibre_g_x,cholesterol_mg_x,calcium_mg_x,potassium_mg_x,energy_kcal_y,carb_g_y,protein_g_y,fat_g_y,fibre_g_y,cholesterol_mg_y,calcium_mg_y,potassium_mg_y
Garlic And Mushroom Soup Recipe,vegetarian,45,Continental,"['200 grams button mushrooms,7 cloves garlic - finely chopped,1 leek - cleaned and finely chopped,1 liter vegetable stock,3 sprig fresh thyme leaves,2 tablespoon extra virgin olive oil,2 whole wheat brown bread - (slices),3 button mushrooms - chopped,1 tomato - chopped,1 onion - chopped,salt and pepper - as per taste,1 tablespoon extra virgin olive oil,parsley leaves - a fistful,2 lemon wedges']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
अमरंथ कीरई पोरियल रेसिपी - South Indian Amaranth Stir Fry (Recipe In Hindi),diabetic friendly,35,South Indian Recipes,"['300 ग्राम्स अमरंथ के पत्ते - धोकर काट ले,1/2 छोटा चमच्च राइ,1/2 छोटा चमच्च जीरा,1 छोटा चमच्च सफेद उरद दाल\xa0(split),1 टहनी कढ़ी पत्ता,1/4 छोटा चमच्च हींग,नमक - स्वाद अनुसार,1 छोटा चमच्च नारियल - कसा हुआ']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arbi Ke Meethe Chande Recipe,vegetarian,150,Indian,"['6 colocasia root (arbi),ghee - to deep fry,1 cup sugar,1/2 cup water']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
आलू पालक सब्ज़ी रेसिपी - Aloo Palak Sabzi (Recipe In Hindi),vegetarian,55,North Indian Recipes,"['3 आलू - उबालकर,500 ग्राम पालक - धो कर काट ले,1 प्याज - पतला काट ले,2 टमाटर - बारीक काट ले,1 छोटा चमच्च लाल मिर्च पाउडर,1 छोटा चमच्च हल्दी पाउडर,1 इंच अदरक - कस ले,1/4 छोटा चमच्च दाल चीनी पाउडर,1/4 छोटा चमच्च गरम मसाला पाउडर,1/2 छोटा चमच्च जीरा,तेल - प्रयोग अनुसार,नमक - स्वाद अनुसार']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Millet Cottage Cheese Fritters Recipe-Flavored With  Za'atar,",vegetarian,50,Continental,"[""8 whole wheat brown bread - slices,butter - for greasing the breads,200 grams paneer (homemade cottage cheese) - crumbled,1/4 cup foxtail millet - cooked (yields 1 cup of cooked millet ),2 sprig coriander (dhania) leaves,za'atar - to taste,salt - to taste,sesame seeds (til seeds) - to roll""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spicy Whole Wheat Roti Taco Bowls Recipe,vegetarian,55,Fusion,"['4 phulka - leftover,1-2 tablespoon butter - or olive oil for brushing the rotis,1/2 cup cheddar cheese - grated for garnishing,1/4 cup sour cream - optional,1 cup tomato salsa - or mexican salsa,1 cup refried beans']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egyptian Koshari Recipe,vegetarian,70,Mediterranean,"['1 tablespoon whole black peppercorns,1 teaspoon cardamom powder (elaichi),2 tablespoons paprika powder,1 tablespoon cumin seeds (jeera),1 tablespoon coriander (dhania) seeds,1 teaspoon cloves (laung),1 teaspoon cinnamon stick (dalchini) - ground,1/4 teaspoon nutmeg - ground,1 cup rice,1 cup masoor dal (whole),1 cup macaroni pasta - or vermicelli,2 onions - thinly sliced,3 cloves garlic - minced,2 cup vegetable stock - or water to cook,1 teaspoon cumin seeds (jeera),2 bay leaves (tej patta),salt - to taste,2 tablespoon extra virgin olive oil,1 onion - chopped,2-3 cloves garlic - minced,3 tomatoes - pureed,1 tablespoon red wine vinaigrette,1/2 teaspoon red chilli flakes,salt and pepper - to taste,2 tablespoon extra virgin olive oil,1/2 cup onion - crispy,1/4 cup kabuli chana (white chickpeas) - canned or cooked']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shakarkandi Ke Gulab Jamun Recipe (Sweet Potato Gulab Jamun),vegetarian,50,North Indian Recipes,"['2 cups sweet potato - mashed,2 tablespoons all purpose flour (maida),1/2 teaspoon cardamom powder (elaichi),1 pinch salt,2-3 tablespoons sugar,2 cups ghee - or oil,1 cup water,2 cups sugar,2-3 drops rose water,4-5 saffron strands']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kadai Chicken Recipe - Chicken Cooked With Onion And Capsicum,non vegeterian,45,North Indian Recipes,"['300 grams chicken breasts - cut into chunks,1 onion - sliced,1 onion - diced,1 green bell pepper (capsicum) - diced,1 teaspoon cumin seeds (jeera),2 dry red chilli,1 inch ginger - chopped,4 cloves garlic - chopped,1 cup homemade tomato puree,2 teaspoons red chilli powder,1/4 teaspoon turmeric powder (haldi),2 teaspoon garam masala powder,1 tablespoon fresh cream,salt - to taste,2 sprig coriander (dhania) leaves - chopped,sunflower oil']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
वेजिटेबल धंसाक रेसिपी - Vegetable Dhansak (Recipe in Hindi),high protein vegetarian,75,Parsi Recipes,"['1/2 कप अरहर दाल,1/2 कप पिली मूंग दाल,1/2 कप चना दाल,50 ग्राम मेथी - काट ले,20 पुदीना - काट ले,2 हरी मिर्च - बारीक काट ले,2 बैंगन - काट ले,1 कप कद्दू - काट ले,2 टर्निप्स - (शिखामूल) काट ले,1 प्याज - पतला काट ले,1 छोटा चमच्च हल्दी पाउडर,1 प्याज - पतला काट ले,2 टमाटर - काट ले,2 छोटा चमच्च तेल - या घी,1 बड़ा चमच्च निम्बू का रस,नमक - स्वाद अनुसार,पानी - प्रयोग अनुसार,3 कली लहसुन,2 इंच अदरक,2 हरी मिर्च,1-1/2 छोटा चमच्च पूरी काली मिर्च,1-1/2 छोटा चमच्च जीरा,5 लॉन्ग,1 इंच दाल चीनी,1 बड़ा चमच्च धनिये के बीज']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hayagreeva Recipe,vegetarian,45,Karnataka,"['1 cup chana dal (bengal gram dal),1 cup jaggery,2 tablespoons poppy seeds,1/4 cup dry coconut (kopra) - grated,1 teaspoon cardamom powder (elaichi)']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnt Garlic Pasta with Mushroom Recipe,vegetarian,50,Italian Recipes,"['250 grams pasta - whole wheat,salt - to taste,1 teaspoon extra virgin olive oil,4-5 cup water,1 onion - finely chopped,3 cloves garlic - flakes removed and grated,3 button mushrooms - chopped,70 grams cauliflower (gobi) - florets,1 cup milk,salt - to taste,1/4 tablespoon black pepper powder,2 tablespoon dried oregano,1 tablespoon parmesan cheese,1 tablespoon butter,1 tablespoon extra virgin olive oil,1 cup reserved water - from boiling pasta']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomato Garlic Chutney Recipe,vegetarian,30,Indian,"['300 grams tomatoes - finely chopped,6 cloves garlic,2 green chillies,1 teaspoon red chilli powder - to taste,salt - to taste,1 teaspoon mustard seeds,sunflower oil']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neymeen Vatti Pattichathu Recipe - Seer Fish In Spicy Masala,high protein non vegetarian,45,Kerala Recipes,"['2 seer fish - cleaned and cut,2 sprig curry leaves,1 cup tamarind water,1 teaspoon turmeric powder (haldi),1 cup coconut milk,1 lemon juice,salt - to taste,coconut oil - as required,1 onion - sliced,2 dry red chillies,4 cloves garlic,1 inch ginger - chopped,1 green chilli - chopped']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moroccan Chickpeas Curry with Quinoa and Coriander Curd Recipe,high protein vegetarian,55,African,"['1 cup quinoa,water - as per required,1 tablespoon sunflower oil,1/4 cup kabuli chana (white chickpeas),1/2 cup mixed vegetables - (cauliflower,2 tomatoes,salt - to taste,1/4 teaspoon cumin powder (jeera),1/4 teaspoon coriander powder (dhania),paprika powder - according to your taste,1/2 teaspoon ginger - crushed,1/2 teaspoon black pepper powder - crushed,4 tablespoon hung curd (greek yogurt),2 sprig coriander (dhania) leaves - chopped,1 sprig mint leaves (pudina) - chopped,1 teaspoon lemon juice,salt - to taste,white pepper powder - to taste,lemon wedges - as required']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mutton Khurdi Recipe - Bohra Style White Mutton Stock Soup,non vegeterian,30,Gujarati Recipes﻿,"['300 grams mutton - on the bone,1 onion - sliced,2 bay leaves (tej patta),2 green chillies - slit,1/2 tablespoon ginger - paste,1/2 tablespoon garlic - paste,salt - to taste,1 cup water,1 tablespoon sunflower oil,1 teaspoon cumin seeds (jeera),4 whole black pepper corns,2 cloves (laung) - 2 cloves,1 inch cinnamon stick (dalchini),1 tablespoon whole wheat flour,1 cup milk,salt - to taste,1 teaspoon black pepper powder,2 sprig mint leaves (pudina) - finely chopped,lemon - wedges to serve']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iyengar Style Masala Toast Recipe,vegetarian,40,Karnataka,"['4 crusty bread log - cut into slices,1 tablespoon nutralite classic spread,2 carrots (gajjar) - grated,1 cup cabbage (patta gobi/ muttaikose) - chopped,1 onion - chopped,1 tomato - chopped,1 inch ginger - chopped,4 cloves (laung) - garlic,1 green chilli - chopped,1 teaspoon mustard seeds,1 pinch asafoetida (hing),1 teaspoon garam masala powder,1 tablespoon achari mayo,salt - to taste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andhra Style Mutton Curry Recipe,non vegeterian,60,Andhra,"['350 grams mutton,1 teaspoon turmeric powder (haldi),1 teaspoon red chilli powder,salt - as required,1 cup dry coconut (kopra),1 onion,water - as required,1 onion - chopped,2 teaspoons red chilli powder - adjust according to your taste,1 tablespoon ginger garlic paste,1 teaspoon coriander powder (dhania),1 teaspoon garam masala powder,1/2 cup tomato - chopped,sunflower oil - as required,1/2 teaspoon kasuri methi (dried fenugreek leaves),salt - as required,water - as required,coriander (dhania) leaves - chopped for garnish']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delicious Arabic Sweet Kunafa Recipe (Knafeh),vegetarian,70,Arab,"['250 grams kunafa dough (strands),200 grams butter - melted,1/4 cup pistachios - chopped,1 cup milk,2 teaspoons corn flour,1 teaspoon rose water,1/2 cup ricotta cheese - grated,1-1/2 cup sugar,1 cup water,1 teaspoon lemon juice,1 teaspoon rose water']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pineapple Carpaccio Recipe - Spiced Pineapple Salad with Ginger & Mint,vegetarian,205,Continental,"['1 pineapple - peeled and thinly sliced,1 pinch sea salt - or regular salt,1 sprig mint leaves (pudina) - for garnish,fresh fruits - like pomegranate or strawberries for topping,1 tablespoon extra virgin olive oil,60 ml fresh orange juice,lemon juice - from one lemon,1 tablespoon honey,1 dry red chilli - thinly sliced,1 inch ginger - grated']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Churros Recipe With Cinnamon & Sugar | Eggless Recipe,vegetarian,30,Mexican,"['1/2 cup milk - or 120 ml,1/2 cup water - or 120 ml,30 grams butter - 2 tablespoons approximately,1/2 teaspoon salt,1 tablespoon sugar,1 cup all purpose flour (maida) - 120 grams,1 teaspoon baking powder - or 1 whole egg whisked,1/2 cup caster sugar - fine sugar,1 tablespoon cinnamon powder (dalchini)']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buttered Potato Cubes Recipe - Finger Food For Babies Above 9 Months,vegetarian,20,Indian,"['1 potato (aloo) - washed,1 teaspoon butter (unsalted),salt - a pinch,cumin powder (jeera) - a pinch (optional),black pepper powder - a pinch']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
गाजर बीन्स पोरियल रेसिपी - Carrot and Beans Poriyal (Recipe In Hindi),vegetarian,40,South Indian Recipes,"['200 ग्राम हरा बीन्स - काट ले,200 ग्राम गाजर - काट ले,1 छोटा चमच्च राइ,1 छोटा चमच्च सफ़ेद उरद दाल,1/4 छोटा चमच्च हींग,1/4 छोटा चमच्च हल्दी पाउडर,5 कढ़ी पत्ता,1 बड़ा चमच्च तेल,नमक - स्वाद अनुसार,1 बड़ा चमच्च नारियल - थोड़ा']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweet Potato & Green Bean Salad Recipe,vegetarian,35,Continental,"['250 grams sweet potatoes - boiled,10 cherry tomatoes - halved (or 2 large tomatoes,15 green beans (french beans) - steamed and halved,1 red onion - finely chopped,1 green chilli - finely chopped,1 teaspoon extra virgin olive oil,1 tablespoon lemon juice - freshly squeezed,salt and pepper - to taste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
पंचमेल दाल रेसिपी - Panchmel Dal (Recipe In Hindi),high protein vegetarian,40,Rajasthani,"['1/4 कप काली उरद दाल (स्प्लिट),1/4 कप तुअर दाल,1/4 कप चना दाल,1/4 कप मसूर दाल,1/4 कप पिली मूंग दाल,2 टमाटर - बारीक काट ले,2 हरी मिर्च - बिच में से काट ले,2 सुखी लाल मिर्च,1 इंच अदरक - कस ले,1/2 छोटा चमच्च जीरा,2 तेज पत्ता,1/2 छोटा चमच्च हल्दी पाउडर,1 छोटा चमच्च धनिया पाउडर,1 छोटा चमच्च गरम मसाला पाउडर,1/4 छोटा चमच्च हींग,1 छोटा चमच्च अमचूर पाउडर,1 बड़ा चमच्च निम्बू का रस,नमक - प्रयोग अनुसार,लाल मिर्च पाउडर - प्रयोग अनुसार,शक्कर - चुटकी भर,घी - प्रयोग अनुसार']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shikampuri Kebab Recipe - Kebabs made with Brown Chickpeas,vegetarian,55,North Indian Recipes,"['1 cup kala chana (brown chickpeas),2 potato (aloo) - boiled and mashed,1 inch ginger - grated,3 cloves garlic - finely chopped,3 green chillies - finely chopped,1 teaspoon red chilli powder - (or to taste),1 teaspoon amchur (dry mango powder),1/2 teaspoon coriander powder (dhania),1 tablespoon garam masala powder,1/2 teaspoon black pepper powder,salt - to taste,4 sprig coriander (dhania) leaves - finely chopped,1 lemon juice,1/4 cup gram flour (besan),sunflower oil - as required,200 grams hung curd (greek yogurt)']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
चनार पतुरी रेसिपी - Chanar Paturi Recipe,high protein vegetarian,50,Bengali Recipes,"['250 ग्राम पनीर,1/4 कप राइ,2 बड़े चम्मच नारियल - कस ले,3 हरी मिर्च - काट ले,3 छोटे चम्मच सरसों का तेल,1/2 छोटा चम्मच हल्दी पाउडर,1 छोटा चम्मच निम्बू का रस,1/2 छोटा चम्मच शक्कर,नमक - स्वाद अनुसार,2 कद्दु के पत्ते']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dum Ke Baingan Recipe,vegetarian,40,Hyderabadi,"['6 small green brinjal (green aubergine) - slit into four,1 teaspoon turmeric powder (haldi),salt - to taste,1 lemon juice,sunflower oil,2 cardamom (elaichi) pods/seeds,1 inch cinnamon stick (dalchini),1 tablespoon black pepper powder,3 cloves (laung),1 bay leaf (tej patta),1 teaspoon cumin seeds (jeera),2 dry red chillies,2 onion - chopped,1 inch ginger - chopped,4 cloves garlic']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
सुखी आलू बैंगन की सब्ज़ी रेसिपी - South Indian Potato & Eggplant Sabzi (Recipe In Hindi,vegetarian,20,South Indian Recipes,"['4 आलू - उबाल ले,1 बैंगन,1 छोटा चमच्च राइ,1/4 हींग - + 1/4 छोटा चमच्च,1/2 हल्दी पाउडर - + 1/2 छोटा चमच्च,नमक - स्वाद अनुसार,लाल मिर्च पाउडर - स्वाद अनुसार,1 टहनी कढ़ी पत्ता,तेल - प्रयोग अनुसार']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
दूध वाली गुजराती कढ़ी रेसिपी - Gujarati Kadhi With Milk And Mint Recipe,vegetarian,22,Gujarati Recipes﻿,"['1 कप दही,2 कप पानी,2 बड़े चम्मच बेसन,1/4 कप दूध,1 बड़ा चम्मच क्रीम,1 छोटा चम्मच हरी मिर्च - कस ले,1 छोटा चम्मच अदरक - कस ले,2 छोटे चम्मच शक्कर,2 छोटे चम्मच घी,1/2 छोटा चम्मच मेथी के दाने,1 छोटा चम्मच जीरा,2 सुखी लाल मिर्च,2 लॉन्ग,1 इंच दालचीनी,1 टहनी कढ़ी पत्ता,1 टहनी पुदीना,हींग - चुटकी भर']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
